id,chords,release_date,genres,decade,rock_genre,artist_id,main_genre,spotify_song_id,spotify_artist_id
281,<intro_1> C Amin C Emin <verse_1> C Amin C Emin C Amin C Emin C Amin C Emin C Amin C Emin <chorus_1> C Amin C Emin C Amin C Emin <interlude_1> C Amin C Emin <verse_2> C Amin C Emin C Amin C Emin <interlude_2> C Amin C Emin <verse_3> C Amin C Emin C Amin C Emin <bridge_1> C D C D C D C D <chorus_2> C Amin C Emin C Amin C Emin <outro_1> C Amin C Emin C Amin C Emin,2022-04-15,,2020.0,,artist_169,,1vnv9SvtQiYBrFe4iloAcv,6bxkPSpMipZ4kkd3xCkY8S
282,<intro_1> Amin Emin C G <verse_1> Amin Emin C G Amin Emin C G Amin Emin C G Amin Emin C G <verse_2> Amin Emin C G Amin Emin C G Amin Emin C G Amin Emin C G <chorus_1> Amin Emin C G Amin Emin C G <chorus_2> Amin Emin C G Amin Emin C G <interlude_1> Amin Emin C G <verse_3> Amin Emin C G Amin Emin C G <chorus_3> Amin Emin C G Amin Emin C G <chorus_4> Amin Emin C G Amin Emin C G <interlude_2> Amin Emin C G <outro_1> Amin Emin C G Amin Emin C G Amin Emin C G Amin Emin C G,2022-09-08,,2020.0,,artist_170,,5PIfk3XQ06GCgWK9FQ8nu1,2dUuEbmMWuucTGbkESZbV8
283,<intro_1> Amin F C Dmin <chorus_1> Amin F C Dmin Amin F C Dmin Amin F C Dmin <verse_1> Amin F C Dmin Amin F C Dmin Amin F C Dmin Amin F C Dmin <chorus_2> Amin F C Dmin Amin F C Dmin Amin F C Dmin <verse_2> Amin F C Dmin Amin F C Dmin Amin F C Dmin <chorus_3> Amin F C Dmin Amin F C Dmin Amin F C Dmin <outro_1> Amin F C Dmin,2022-10-14,'modern alternative rock',2020.0,modern alternative rock,artist_171,rock,6lTo9AAms2d88DDg11eRAo,0NHArXVgYnHIxtWGIS7xWS
284,<verse_1> Emin C G D Emin C G D B7 <chorus_1> C G C G C G D C G Emin C G D Cadd9 D Emin <verse_2> C G D Emin C G D B7 <chorus_2> C G C G C G D C G Emin C G D Cadd9 D <solo_1> G D G D <bridge_1> Emin C G C F C G Emin C Cadd9 D C D <chorus_3> C G C G C G D C G Emin C G D Cadd9 G D Cadd9 G D Cadd9 G <outro_1> D G D G,,,,,,,,
285,<verse_1> C Dmin Amin Cmaj7 C Amin A Amin7 Fmaj7 Emin7 Dmin7 Cmaj7 <chorus_1> C Fmaj7 Emin7 E Fmaj7 Emin7 G E7 Ebmaj7 F <verse_2> Cmaj7 G C Dmin7 Amin Fmin Amin C Dmin Amin F Fmaj7 Emin Dmin7 Dmin C Cmaj7 <chorus_2> C Fmaj7 Emin7 Emin Fmaj7 Emin7 G Ebmaj7 Eb F <bridge_1> Gb Dbmaj7 Abmaj7 Gmin7 G Db Gbmaj7 Gb Db C7 <chorus_3> Fmaj7 Emin7 G Fmaj7 F C Emin7 Emin E Fmaj7 Emin7 C Fmaj7 Emin7 G C Emin7 G Ebmaj7 F,2015-06-09,'canadian pop' 'contemporary r&b' 'hip pop' 'r&b' 'urban contemporary',2010.0,,artist_172,pop,1C18fJEsSR0hpRxMzRQCrA,0le01dl1WllSHhjEXRl4in
286,<intro_1> G D G D <verse_1> G D G D A G D G A G A Fs Bmin A D G A D A <chorus_1> Bmin G A D A Bmin G A D A Bmin G A Bmin A D G A D <verse_2> G D G D A G D G A G D Fs Bmin A D G A D A <chorus_2> Bmin G A D A Bmin G A D A Bmin G A Bmin A D G A D <verse_3> Gs Ds Gs Ds As Gs Ds Gs As Gs Ds G Cmin As Ds Gs As Ds As <chorus_3> Bmin Gs As Ds As Cmin Gs As Ds As Cmin Gs As Cmin As Ds Gs As Ds <outro_1> Cmin Gs As Cmin Ds Gs As Ds Gs As Ds,2008-05-20,,2000.0,,artist_173,,2E52vdd65PpRL7teV29eDB,2ehpTon0gPZ14B67ajMkEy
287,<intro_1> D A G D A G D <verse_1> A G D A G D Bmin A G D A G D A G D A G D <verse_2> A G D A G D Bmin A G D A G D <chorus_1> G D G D A G D A G D A G D A G D <verse_3> A G D A G D Bmin A G D A G D <chorus_2> G D G D A G D A G D <outro_1> A G D A G D,2023-07-07,,2020.0,,artist_84,,1XL08mg8pTQRv3rjUjzGYW,7hUCAm3xD04T2JFwJRLrTH
288,<verse_1> A Gsdim A Gsdim Bmin A Gsdim A Gsdim Bmin Bmin7 Dmaj7/Cs A13/A Csaugmaj7/A <chorus_1> Bmin D/A Bmin D/A Fsaugmaj7/D E13/Cs Bmin D/A Bmin D/A Fsaugmaj7/D E13/Cs Emaj7 Faug <verse_2> Bmin7 Bmin Eadd13/B Csmin11/B Bmin7 Bmin Eadd13/B Csmin11/B D/A Aaug A D/A A D/A A Gsdim Bmin Bmin7 Dmaj7/Cs A13/A Csaugmaj7/A <chorus_2> Bmin D/A Bmin D/A Fsaugmaj7/D E13/Cs Bmin D/A Bmin D/A Fsaugmaj7/D E13/Cs Emaj7 Faug <verse_3> Bmin7 Bmin Eadd13/B Csmin11/B Bmin7 Bmin Eadd13/B Csmin11/B <instrumental_1> D Csaug A Gsdim A Gsdim A Gsdim <bridge_1> E Fsmin7 A Asaug Bmin7 Dmaj7/Cs A13/A Csaugmaj7/A <chorus_3> Bmin D/A Bmin D/A Fsaugmaj7/D E13/Cs Bmin D/A Bmin D/A Fsaugmaj7/D E13/Cs Emaj7 Faug <outro_1> Bmin7 Bmin Eadd13/B Csmin11/B Bmin7 Bmin Eadd13/B Csmin11/B,1985,'melancholia' 'new romantic' 'new wave pop' 'sophisti-pop',1980.0,,artist_174,pop,24oweRWCTA5Uec3SIUsSfW,4w3QqrcmBv8dasemwBXmxf
289,<verse_1> G D D7 G D D7 G A7 D G D G D G D G C G D G <verse_2> D D7 G D D7 G A7 D G D G D G D G C G D G <verse_3> D D7 G D D7 G A7 D G D G D G D G C G D G,,,,,,,,
290,<verse_1> D A Emin G D A Emin G <verse_2> D A Emin G D A Emin G <verse_3> D A Emin G D A Emin G <verse_4> D A Emin G A Emin G <outro_1> D A Emin G D A Emin G D A Emin G A Emin G D A Emin G,,'reggae' 'roots reggae',,,artist_175,reggae,,2QsynagSdAqZj3U9HgDzjD
291,<verse_1> D G D G D Bmin A G Bmin A Emin <chorus_1> D G D G D <verse_2> G D G D Bmin A G Bmin A Emin <chorus_2> D G D G D <outro_1> G D G D Bmin A G Bmin A G D,,'modern country pop' 'singer-songwriter pop',,,artist_176,pop,0UYNa7reQKIbADXr8iN28w,2yLzlEFtIS0Q9UkyBZdQA7
292,<intro_1> Amin C F Amin C F <verse_1> Amin C F Amin C F Amin G/B C Emin F Amin G/B C Emin F <chorus_1> Amin C F Amin C F Amin C F Amin C F Amin <interlude_1> C F <verse_2> A C F Amin C F Amin G/B C Emin F Amin G/B C Emin F <chorus_2> Amin C F Amin C F Amin C F Amin C F Amin C F Amin C F <outro_1> Amin,2023-02-10,'modern country pop' 'singer-songwriter pop',2020.0,,artist_176,pop,7lF1wextYUfNFP5xy7DH4m,2yLzlEFtIS0Q9UkyBZdQA7
293,<chorus_1> E Gs7 Csmin7 A Amin <verse_1> E Gs7 Csmin7 A Amin <chorus_2> E Gs7 Csmin7 A Amin <bridge_1> E Gs7 Csmin7 A Amin <verse_2> E Gs7 Csmin7 A Amin <chorus_3> E Gs7 Csmin7 A Amin E Gs7 Csmin7 A Amin,2021-08-20,,2020.0,,artist_177,,3xu9qRXyUlBzuuu0mFRbxh,1wtLdgT2rz2Ddp30cDotFm
294,<intro_1> B E Fs B E Fs B E Fs B E Fs B <verse_1> E Fs B E Fs B E Fs E Fs <chorus_1> B Gsmin E Fs B Gsmin E Fs B Gsmin E Fs B Gsmin E Fs <instrumental_1> B E Fs B E Fs B E Fs B E Fs B <verse_2> E Fs B E Fs B E Fs E Fs <chorus_2> B Gsmin E Fs B Gsmin E Fs B Gsmin E Fs B Gsmin E Fs B,2021-05-18,,2020.0,,artist_178,,6CDN90YuWfBs9rC34CDSkM,4ANMwDtqwfkzPgFoUoLZ3Y
295,<verse_1> Amin C F Dmin Amin C F Dmin Amin C F Dmin Amin C F Dmin <chorus_1> Amin Dmin C Amin C Amin Dmin C Dmin C Amin Dmin C Dmin C Amin Dmin C Dmin C <verse_2> Amin C F Dmin Amin C F Dmin Amin C F Dmin Amin C F Dmin <chorus_2> Amin Dmin C Amin C Amin Dmin C Dmin C Amin Dmin C Dmin C Amin Dmin C Dmin C,2011-04-12,'portland metal' 'sludge metal' 'stoner metal' 'stoner rock',2010.0,stoner rock,artist_179,metal,2GZbJjsph5LKA0reVwefxH,3u4HBuoQ4dgPBzX2Q9uf5S
296,<intro_1> E B A E <verse_1> A E A E A B A E A E B <verse_2> E A E A E A B A E A E B <chorus_1> E A E B E A E B A <verse_3> E A E A E A B E A E A E A B A E A E B <chorus_2> E A E B E A E B A <bridge_1> Fs Csmin Fs Csmin Fs Csmin A B E <chorus_3> A E B E A E B A <instrumental_1> E A E B E A E B A <chorus_4> E A E B E A E B A,1982,'irish punk' 'northern irish punk' 'punk',1980.0,,artist_180,punk,3Y5bjYf9fpBfywgQyTCcEH,2bt3I0VkmYuPvP57sxokab
297,<intro_1> Amin C Dmin F <verse_1> Amin C Dmin F Amin C G Amin <chorus_1> F C Amin G Amin G C F C Amin G C Amin G C <verse_2> Amin C Dmin F Amin C G Amin <chorus_2> F C Amin G Amin G C F C Amin G C <chorus_3> F C Amin G Amin G C F C Amin G C Amin G C Amin G C Amin G C F Amin G C,,'mezmur',,,artist_181,,,0NmYVDkK8CoSr9dpOuOuW7
298,<verse_1> D C D C <chorus_1> F G/D Emin Amin F G/D Emin Dmin <verse_2> D C D C <chorus_2> F G/D Emin Amin F G/D Emin Dmin <verse_3> D C D C <chorus_3> F G/D Emin Amin F G/D Emin Dmin,2017-09-08,,2010.0,,artist_182,,036mhHLlaQwnNbQEu5yW1S,79CshY6jZ3VzduOOSCRhm4
299,<intro_1> Bb Ab Bb <verse_1> G F C Eb G F C Eb Bb <chorus_1> A Ab G C F Bb A Ab G C F Bb <verse_2> G F C Eb G F C Eb Bb <chorus_2> A Ab G C F Bb A Ab G C F Bb <bridge_1> G C F Dmin Eb Bb <verse_3> G F C Eb Bb <chorus_3> A Ab G C F Bb A Ab G C F Bb <instrumental_1> G F C Eb Bb <chorus_4> A Ab G C F Bb A Ab G C F Bb A Ab G C F Bb A Ab G C F Bb <outro_1> G,2003-02-06,'la indie',2000.0,,artist_183,alternative,4DFlSRRguDUtXsg5QpoiLI,3OfiFNgFbJAwuQnVvOL2bh
300,<intro_1> Amin Emin <verse_1> Amin Emin Amin Emin Amin Emin Amin Emin <chorus_1> Amin Emin Amin Emin Amin Emin <verse_2> Amin Emin Amin Emin Amin Emin Amin Emin <chorus_2> Amin Emin Amin Emin Amin Emin <bridge_1> Amin <chorus_3> Emin Amin Emin Amin Emin Amin Emin,2022-09-15,'nz pop',2020.0,,artist_184,pop,01Hi4SayJn6sS9EQWZu7bu,3Nvjwz6gDry7Uume9kjCBT
301,Csmin Csdim Csmin Csdim Csmin Csdim Csmin Csdim/E Csmin Csdim/E Bsus4 Csmin Csdim/E Csmin/B Csmin Csmin7 A Gsaug Csmin Csmin7 Fsmin7 Gs7 Csmin Csmin/B A Csmin7 Csmin/B Csmin Csmin/B Csmin Csdim Bsus4 Csmin Csdim Bsus4 Csmin Bsus4 A Gsaug Csmin Csmin7 Fsmin7 Gs7 Csmin Csmin/B A Csmin7 Cssus2 Csminadd9 B/Cs Csminadd9,2000,'canadian rock' 'post-grunge',1990.0,canadian rock,artist_185,rock,160oc5Pcf9oKuitjJ5SVBd,1lqW59DUEKqvcHc8mVWBtH
302,<intro_1> D Gmin13/G D G D/A Dsus4/A D A <verse_1> G D/Fs <chorus_1> D Gmin13/G D/A Gmin13/G Bmin7 E7 Emin7 A7 D Gmin13/G D Gmin13/G <verse_2> G D/Fs <chorus_2> D Gmin13/G D/A Gmin13/G Bmin7 E7 Emin7 A7 D Gmin13/G <bridge_1> Bmin7 E7 Emin7 A7 <chorus_3> D G/D D/A Gmin13/G Bmin7 E7 Emin7 A7 <outro_1> D Gmin13/G D/A Gmin13/G Bmin7 E7 Emin7 A7 Bmin7 E7 Emin7 A7 D Gmin13/G D Gmin13/G D Gmin13/G D Gmin13/G D,2017-02-10,,2010.0,,artist_186,,6h6spwf40QemYArQLID0xm,4NPWTW67t77jtoc7uXHrUO
303,<intro_1> Amin F G Amin F G Amin F G Amin G F G <verse_1> Amin F G Amin F G Amin F G Amin G F G <verse_2> C G F G Amin G F G C G F G Amin G F G C G F G Amin G F G C G F G Amin G F G <verse_3> Amin F G Amin F G Amin F G Amin G F G <verse_4> C G F G Amin G F G C G F G Amin G F G C G F G Amin G F G C G F G Amin G F G <verse_5> Amin F G Amin F G Amin F G Amin G F G <solo_1> Amin F G Amin F G Amin F G Amin G F G <verse_6> C G F G Amin G F G C G F G Amin G F G Amin G F G Amin G F G Amin G F G,,,,,,,,
304,<intro_1> E Fsmin E Fsmin <verse_1> E B Csmin Csmin7 A E B E Fsmin E Fsmin <verse_2> E B Csmin Csmin7 A E B A E Fsmin E Fsmin <chorus_1> Csmin B E A E B A B Csmin B A B E Fsmin E Fsmin E Fsmin E Fsmin <verse_3> E B Csmin A E B E Fsmin E Fsmin <chorus_2> Csmin B E A E B A B Csmin B A B E Fsmin E Fsmin A B E Fsmin E Fsmin E Fsmin E Fsmin A B E Fsmin E Fsmin E Fsmin E Fsmin E,,,,,,,,
305,<intro_1> Asmin Gs F7 Asmin Gs Asmin F7 Asmin Gs F7 Fs F7 <verse_1> Dsmin7 Gs7 Cs Dsminadd13 F7 Asmin Dsmin7 Fs F7 Asmin As <verse_2> Dsmin7 Gs7 Cs Dsminadd13 F7 Asmin Dsmin7 Fs F7 Asmin Dsmin Asmin <interlude_1> Cs Dsmin Gs Cs Cs7 Fs F7 Asmin Dsmin Asmin <verse_3> Dsmin7 Gs7 Cs Dsminadd13 F7 Asmin Dsmin7 Fs F7 Asmin Gs F7 Asmin Gs Asmin F7 Asmin Gs F7 Fs F7 <interlude_2> Fs Fmin Dsmin Gs7 F7 <verse_4> Dsmin7 Gs7 Cs Dsminadd13 F7 Asmin Dsmin7 Fs F7 Asmin Gs F7 <outro_1> Asmin Gs Asmin F7 Asmin Gs F7 Fs F7,2010-08-09,'breakcore' 'funktronica' 'glitch pop' 'japanese experimental' 'japanese idm',2000.0,,artist_187,pop,0jm3JDXyA61xvjyF1Zuobg,3efTLFzg1ojUw3xePQhlWK
306,<intro_1> E Csmin A B <verse_1> E Csmin A B E Csmin A B E Csmin A B E Csmin A B <verse_2> Gsmin A Gsmin A B <chorus_1> E A B E A B E A B E <verse_3> Csmin A B E Csmin A B E Csmin A B E Csmin A B <verse_4> Gsmin A Gsmin A B <chorus_2> E A B E A B E A B E A B E A B E,,'bubblegum pop',,,artist_86,pop,,3TiISqKS6ESlMQ4WFfZJw2
307,<intro_1> Bno3d Ano3d Fsno3d <verse_1> Bno3d Ano3d Fsno3d Ano3d Fsno3d Bno3d Ano3d Fsno3d <interlude_1> Bno3d Ano3d Fsno3d <verse_2> Bno3d Ano3d Fsno3d Ano3d Fsno3d Bno3d Ano3d Fsno3d Bno3d Fsno3d Dno3d Gno3d Bno3d Ano3d Fsno3d <chorus_1> Dno3d Ano3d Bno3d Fsno3d Dno3d Ano3d Bno3d Dno3d Ano3d Bno3d G Dno3d Ano3d Fsno3d <interlude_2> Bno3d Ano3d Fsno3d <verse_3> Bno3d Ano3d Fsno3d Bno3d Ano3d Fsno3d Bno3d Fsno3d Dno3d Gno3d Bno3d Ano3d Fsno3d <chorus_2> Dno3d Ano3d Bno3d Fsno3d Dno3d Ano3d Bno3d Dno3d Ano3d Bno3d G Dno3d Ano3d Fsno3d Dno3d Ano3d Bno3d Fsno3d Dno3d Ano3d Bno3d Dno3d Ano3d Bno3d Gno3d Dno3d Ano3d Fsno3d <bridge_1> Bno3d <outro_1> Ano3d Fsno3d <outro_1> Bno3d,2023-01-27,'german punk' 'german punk rock',2020.0,german punk rock,artist_188,punk,0LtkH6Qmzc3XPpoPE9bNYg,215Kid3OrwPnoRKyp9yZ0z
308,<intro_1> Amin Amin7 D <verse_1> Amin G Amin G Amin D <verse_2> Amin G Amin G Amin A <verse_3> D Amin A D E7 Amin D Amin D Amin D Amin D Amin <verse_4> G Amin G Amin D Amin <verse_5> G Amin G Amin D Amin D Amin D Amin D Amin,1968-07-20,'bubblegum pop',1960.0,,artist_86,pop,5oHQ9nw3q7Uopy7mN9hfv4,3TiISqKS6ESlMQ4WFfZJw2
309,<intro_1> B E Fsmin E B E B <verse_1> E Fsmin Gsmin Fsmin A Fsmin B A B E Fsmin Gsmin Fsmin A Gsmin Fsmin B E Fsmin E <chorus_1> A B E Fsmin E Csmin A B E Fsmin Gsmin Fsmin A Fsmin B E Fsmin E Fsmin <solo_1> E Fsmin E Csmin Gsmin Fsmin A Gsmin Fsmin B E Fsmin E <chorus_2> A B E Fsmin E Csmin A B E Fsmin Gsmin Fsmin A Fsmin B E Fsmin E Fsmin B E Fsmin E Fsmin <outro_1> E B E Fsmin E B E B,,'bubblegum pop',,,artist_86,pop,,3TiISqKS6ESlMQ4WFfZJw2
310,<intro_1> D A/Cs Bmin A G A D <verse_1> A/Cs Bmin A G A D A <chorus_1> Bmin A G A D <verse_2> A/Cs Bmin A G A D A <chorus_2> Bmin A G A D <bridge_1> G A D G A D G A Bmin A G A7 <instrumental_1> Bmin A G A7 <verse_3> D A/Cs Bmin A G A D A/Cs <chorus_3> Bmin A G A D <instrumental_2> A/Cs Bmin A G A D A <chorus_4> Bmin A G A Bmin A G A Bmin A G A Bmin A G <outro_1> A Bmin A G A D A/Cs Bmin A G A Asus4 A D,,,,,,,,
311,<intro_1> Gmin D Gmin F Bb Eb F Bb Gmin D Gmin F Bb F Gmin <verse_1> D Gmin F Bb Eb F Bb Gmin D Gmin F Eb F Gmin D Gmin F Bb Eb F Bb Gmin D Gmin F Gmin D Gmin F <chorus_1> Dmin C F Dmin Amin C Dmin Amin Bb F Bb C Dmin C F Dmin Amin C Dmin Amin Bb F Bb C Dmin <interlude_1> Gmin A D <verse_2> Gmin D Gmin F Bb Eb F Bb Gmin D Gmin F Eb F Gmin D Gmin F Bb Eb F Bb Gmin D Gmin F Eb F Gmin <chorus_2> Dmin C F Dmin Amin C Dmin Amin Bb F Bb C Dmin <interlude_2> Gmin D Gmin F Bb Eb F Bb Gmin D Gmin F Bb F Gmin <bridge_1> Bb F Gmin F Emin <chorus_3> Dmin C F Dmin Amin C Dmin Amin Bb F Bb C Dmin C F Dmin Amin C Dmin Amin Bb F Bb C D <outro_1> Gmin D Gmin F Bb Eb F Bb Gmin D Gmin F Bb F Gmin A D,1995-01-01,'classic swedish pop' 'folkmusik' 'swedish pop',1990.0,,artist_83,pop,0Xr6Jez8lbs7HwIu3quY2f,71c9ORC5hHt0J1TGCa5nxN
312,<intro_1> Cmin Bb Eb Ab <verse_1> Cmin Bb Eb Ab Cmin Bb Eb Ab Eb Bb Cmin Ab Eb Bb Cmin <chorus_1> Eb Bb Cmin Ab Eb Bb Cmin Ab Eb Bb Cmin <verse_2> Bb Eb Ab Cmin Bb Eb Ab Eb Bb Cmin Ab Eb Bb Cmin <chorus_2> Eb Bb Cmin Ab Eb Bb Cmin Ab Eb Bb Cmin Ab <bridge_1> Cmin Bb <chorus_3> Eb Bb Cmin Ab Eb Bb Cmin Ab Eb Bb Cmin Ab,2023-02-10,'alt z',2020.0,,artist_189,,0fOwJiPxWs5Wp8IggTSYAE,4JnJjqxsTp8E5rZsyITf63
313,<intro_1> A Cs Cmaj7 Fmaj7 Cmaj7 F C <verse_1> Cmaj7 F Fmaj7 C Cmaj7 F Fmaj7 C Emin Amin F Emin D As G <verse_2> C Cmaj7 F Fmaj7 C Cmaj7 F Fmaj7 C Emin Amin F As G Fs <verse_3> Bmin Fs Bmin E7 Amin D7 G <verse_4> C Cmaj7 F Fmaj7 C Cmaj7 F Fmaj7 C Emin Amin F As G <outro_1> Cs Cmaj7 D E G Amaj7 A D G A C D G A C,1968,'bubblegum pop',1960.0,,artist_86,pop,0hK5XDKfs7M0cRVsFqlgN7,3TiISqKS6ESlMQ4WFfZJw2
314,<intro_1> C <verse_1> F C Emin Amin F C <verse_2> F C Emin Amin F C <bridge_1> Dmin Amin F C Emin Amin F G7 <verse_3> C F C Emin Amin Emin Amin F C F C,,,,,artist_190,,,3MbGja8rOMh6IObK1RYGc9
315,<intro_1> E Csmin Fmin A <verse_1> E Csmin Fmin A E Csmin Fmin A <verse_2> E Csmin Fmin A E Csmin Fmin A <chorus_1> E Csmin Fmin A E Csmin Fmin A Gsmin A Fmin A <verse_3> E Csmin Fmin A E Csmin Fmin A <bridge_1> Gmin A Fmin A Gmin A Fmin A <chorus_2> E Csmin Fmin A E Csmin Fmin A,2022-05-09,'czech indie' 'czech pop' 'czech punk' 'czech rock',2020.0,czech rock,artist_191,alternative,40GG0uOsNMTSVkc4AeyhZe,1sojChx5H9UtPIVnRgHDGz
316,<intro_1> D <verse_1> G D G A D Emin G Emin A D <chorus_1> D7 G A D G A D D7 G E7 Emin A D G D <verse_2> Dmaj7 Emin G D Gmin A D Dmaj7 G Emin A D <chorus_2> D7 G A D G A D D7 G E7 Emin A D G <outro_1> A D G A D G,1968,'bubblegum pop',1960.0,,artist_86,pop,5b0khDMgvnPhU66grq9GrK,3TiISqKS6ESlMQ4WFfZJw2
317,<intro_1> C F C <verse_1> F Dmin C F Dmin G <chorus_1> F Dmin C F Dmin C F Dmin C <verse_2> F Dmin C F Dmin G <chorus_2> F Dmin C F Dmin C F Dmin C <bridge_1> F Dmin C F Dmin C <verse_3> F Dmin C F Dmin G <chorus_3> F Dmin C F Dmin C F Dmin C F Dmin C F Dmin C,2018-01-26,,2010.0,,artist_192,,0AvbIYF6sUHmLc3AW2JcLm,2KAaIurA00NK4IAnbC6nB8
318,<chorus_1> G D Amin G D Amin G D Amin B7 C D G <verse_1> D Emin C G D Emin C G D Emin C Amin B7 Amin C D <chorus_2> G D Amin G D Amin G D Amin B7 C D G <solo_1> D Amin G D Amin G D Amin B7 C D G <verse_2> D Emin C G D Emin C G D Emin C Amin B7 Amin C D Csmin <bridge_1> A E A D A E Fsmin E D E A E Fsmin E D E A E Fsmin E D E A E Fsmin E D E <solo_2> A E Fsmin E D E A E Fsmin E D E A E Fsmin E D Csmin <chorus_3> G D Amin G D Amin G D Amin B7 C D G <outro_1> D Amin G D Amin G D Amin B7 C D G D G D C D G,,'texas country',,,artist_193,country,,2Ef14FSFonwhnbIiv0cynG
319,<intro_1> E Gs Cs B A <verse_1> E Gs Cs B E Gs Cs B <bridge_1> E Gs Cs B E Gs Cs B <chorus_1> E Gs Cs B E Gs Cs B E Gs Cs B E Gs Cs B <verse_2> E Gs Cs B E Gs Cs B <bridge_2> E Gs Cs B E Gs Cs B E Gs <chorus_2> E Gs Cs B E Gs Cs B E Gs Cs B E Gs Cs B <bridge_3> E Gs Cs B E Gs Cs B E Gs Cs B E Gs Cs B <chorus_3> E Gs Cs B E Gs Cs B E Gs Cs B E Gs Cs B <chorus_4> E Gs Cs B E Gs Cs B E Gs Cs B E Gs Cs B,2005-07-01,,2000.0,,artist_194,,4SavxnIir0o5ibmOGR2lCj,11vi3cgoQLGb4qVdvl94e2
320,<intro_1> D <verse_1> D7 G D E A E A D D7 G D A D G D <verse_2> A G D Fsmin Emin A D D7 G D A D G D <solo_1> D7 G D A D G D <verse_3> A G D Fsmin Emin A D D7 G D A D G D A G D,1970-05-06,'bubblegum pop',1960.0,,artist_86,pop,0mnA9NI5FIhtgm7JsBAZuA,3TiISqKS6ESlMQ4WFfZJw2
321,<intro_1> Csmin Csmin/A E/B <verse_1> Csmin Amaj7 E/B Csmin Amaj7 E/B Csmin Amaj7 E/B Csmin Amaj7 E/B <chorus_1> A Csmin A Csmin A Csmin A <intro_2> Csmin Amaj7 E/B <verse_2> Csmin Amaj7 E/B Csmin Amaj7 E/B Csmin Amaj7 E/B Csmin Amaj7 E/B <chorus_2> A Csmin A Csmin A Csmin A Csmin Amaj7 E/B,,,,,artist_165,,,7zSFKgdQTdGWWw5h5uYYyf
322,<verse_1> C Amin C Amin Dmin7 F G <chorus_1> C Amin C Amin <verse_2> C Amin C Amin Dmin7 F G <chorus_2> C Amin C Amin <bridge_1> F C F C G <chorus_3> C Amin C Amin,2023-02-10,'r&b',2020.0,,artist_195,soul,0OdRKPM36edHZ8OEpbrDCu,30DhU7BDmF4PH0JVhu8ZRg
323,<intro_1> A D Fsmin E <verse_1> A D Fsmin E A D Fsmin E A D Fsmin E A D Fsmin E Bmin D <chorus_1> A D Fsmin E A D Fsmin E A D Fsmin E A D Fsmin E <verse_2> A D Fsmin E A D Fsmin E A D Fsmin E A D Fsmin E Bmin D <chorus_2> A D Fsmin E A D Fsmin E A D Fsmin E A D Fsmin E A D Fsmin E A D Fsmin E A D Fsmin E A D Fsmin E A D Fsmin E A D Fsmin E A D Fsmin E A D Fsmin E,2023-02-03,'irish pop',2020.0,,artist_196,pop,5vdwmGKORgXXumjsrZBSFi,5b84ozqhKiJG9LN1IjVac1
324,<chorus_1> D G A D G A Bmin <verse_1> G A Bmin G A Bmin <chorus_2> D G A D G A Bmin <verse_2> G A Bmin G A Bmin <chorus_3> D G A D G A Bmin <instrumental_1> D G A D G A Bmin D G A D G A D <chorus_4> G A D G A Bmin,,,,,artist_165,,,7zSFKgdQTdGWWw5h5uYYyf
325,<intro_1> G C Bb G C Bb G <verse_1> C Bb G C Bb G <verse_2> C Bb G C Bb G <chorus_1> Dmin7 G Dmin7 G Dmin7 G Dmin7 G <verse_3> C Bb G C Bb G <chorus_2> Dmin7 G Dmin7 G Dmin7 G Dmin7 G,,,,,artist_165,,,7zSFKgdQTdGWWw5h5uYYyf
326,<intro_1> Fsmin E B7 Fsmin <verse_1> E B7 Fsmin E B7 Fsmin <chorus_1> E Fsmin E Fsmin E Fsmin E B7 Fsmin <verse_2> E B7 Fsmin E B7 Fsmin <chorus_2> E Fsmin E Fsmin E Fsmin E B7 Fsmin <instrumental_1> E B7 Fsmin <chorus_3> E Fsmin E Fsmin E Fsmin E B7 Fsmin,2020-05-01,,2010.0,,artist_197,,6z2fRLlJwnMknT0ppkjd4a,1L2ApNJDbYYik14z6uuMKc
327,<chorus_1> C D G C D G F C G C G C <verse_1> G F G C G F G C G C G C G C <chorus_2> D G C D G F C G C G C <verse_2> G F G C G F G C G C G C G C <chorus_3> D G C D G F C G C G C <verse_3> G F G C G F G C G C G C G C <chorus_4> D G C D G F C G C G C <outro_1> G C,,'cartoon' 'children's music',,,artist_198,,,4rB5wLJLaXdMrXaYsOYLmK
328,<intro_1> D A G A <verse_1> D A G A Asus4 A D A G E <chorus_1> G D G A Bmin G D G <verse_2> D A G A D A G E <chorus_2> G D G A Bmin G G/B D G <bridge_1> Bmin G D A Fs E G <chorus_3> D G A Bmin G D G D G D,,'christian alternative rock' 'christian music',,christian alternative rock,artist_199,rock,,0vD3f3r69jBB1bL6VWnGM2
